Emotion,EigenFace 1,EigenFace 2,EigenFace 3,EigenFace 4,EigenFace 5,EigenFace 6,EigenFace 7,EigenFace 8,EigenFace 9,EigenFace 10,EigenFace 11,EigenFace 12,EigenFace 13,EigenFace 14,EigenFace 15,EigenFace 16,EigenFace 17,EigenFace 18,EigenFace 19,EigenFace 20,EigenFace 21,EigenFace 22,EigenFace 23,EigenFace 24,EigenFace 25,EigenFace 26,EigenFace 27,EigenFace 28,EigenFace 29,EigenFace 30
surprise,-7014.98,-3226.91,-2598.44,4.9298,266.906,-1135.68,-3127.53,199.474,916.65,71.2536,-671.84,-974.205,-1058.18,838.371,-712.752,-795.731,58.354,1053.85,-8.62202,1588.77,-862.863,-779.591,-399.001,172.689,-896.458,-270.323,1024.44,-1059.04,-375.075,556.052
surprise,-5708.59,-843.27,-780.348,1221.59,-4182.43,1742.02,566.554,1375.05,1445.67,891.261,1475.76,875.506,-1285.32,452.569,-574.974,1479.44,176.358,3.59852,185.219,231.025,-102.017,-688.195,-499.499,1332.25,-582.829,-377.688,-967.66,913.794,46.9808,-208.816
surprise,-4092.57,-1499.53,-1709.46,-251.819,-1801.07,1857.32,635.13,-1260.98,-894.84,885.864,69.57,1264.17,1313.62,-650.187,661.119,-1149.24,-213.105,1252.44,-1162.26,378.683,-774.642,1065.43,114.91,933.663,227.496,-50.2655,1447.17,835.299,-679.31,656.367
surprise,-4533.36,220.562,-1690.54,1862.43,-1096.57,-428.188,-918.887,-1692.01,-20.502,996.348,-1744.07,-490.229,1061.57,1577.43,532.124,-2276.48,149.805,1226.29,-1063.95,-764.483,-1261.83,-168.465,-928.769,-484.452,1111.12,-578.977,-692.45,727.646,-290.38,680.339
surprise,-8305.46,-2298.81,-1315.92,1567.93,-701.909,-514.098,-2334.61,-5.24576,700.037,2805.58,436.038,293.323,-1879.92,787.414,-100.018,-479.005,343.384,-476.127,-830.87,357.894,401.91,49.9319,44.7198,2781.95,-183.433,-262.006,1713.6,-848.752,-433.081,1279.14
surprise,-7754.88,-3158.19,-347.352,2419.62,-2370.03,608.422,-868.157,266.944,1452.08,1763.66,269.826,556.5,309.306,1899.28,-389.106,426.74,1007.85,-1044.82,-426.006,-1462.19,697.313,1597.63,110.453,-532.407,-246.015,600.808,926.887,-109.42,1033.25,-543.865
surprise,-6761.84,-2093.4,-570.87,-123.123,-2426.83,1351.07,911.074,62.6395,975.016,1340.05,-167.092,773.578,146.328,564.987,1110.89,424.64,1542.91,616.912,-469.326,317.754,274.46,531.856,-432.168,602.601,-494.595,246.091,-56.56,-98.501,460.173,-393.888
surprise,-3707.71,-3011.32,1093.34,-2644.95,-1744.38,1655.96,2587.29,2196.3,-632.248,1107.4,-538.545,1387.49,1213.34,-511.059,-1997.23,534.405,459.3,-267.818,558.193,-1035.7,296.086,774.835,-788.231,-1768.18,44.8197,-1895.39,680.591,758.542,-11.7542,-888.334
surprise,-3981.36,-912.391,-2139.33,1824.42,-372.114,-1139.48,-1583.55,-1159.03,926.106,-1188.14,-1504.13,-2054.09,-2336.62,239.546,-45.0297,1299.49,-502.184,-166.32,59.3429,875.275,-1977.77,284.041,-1425.57,958.653,-494.939,1165.15,-59.1191,-1400.98,-1097.83,-956.669
surprise,-3998.9,-2662.99,-2415.91,-819.93,-1402.86,-1171.74,-1782.27,4.66114,-2779.11,-852.297,-1847.51,-3081.96,-1060.09,943.43,-2584.32,684.158,-420.373,165.538,-23.3585,-1157.44,501.475,647.083,296.114,391.894,-586.151,-23.6091,-2243.15,-1263.91,686.443,-744.862
surprise,-6730.99,-1064.58,-1533.64,-12.4483,-407.398,-121.497,616.934,1293.3,1625.63,1536.7,1492.76,2768.16,-793.004,-498.957,240.261,-1013.61,-344.511,-194.767,-1979.47,1301.37,-426.165,-66.8034,-1560.65,-279.631,-860.374,-572.965,1076.51,-399.086,857.978,-271.968
surprise,-3647.05,-1064.89,1140.91,-5939.24,768.331,484.337,-850.166,2456.39,-2717.1,99.865,-1146.72,1244.82,293.652,1108.27,2460.13,2205.02,-1013.89,1827.55,1424.56,1254.01,613.543,103.753,-482.198,-528.662,-1593.04,-207.692,-588.006,-82.4657,317.455,660.747
surprise,-8601.11,-3810.53,93.025,-1993.13,-134.652,-118.813,1150.59,906.798,-758.537,635.003,-560.975,1953.26,-651.782,789.556,188.22,-609.296,455.669,-959.176,-207.475,-810.606,1109.24,422.214,-555.606,-674.423,848.59,437.998,85.1213,-124.876,375.595,-371.974
surprise,-5100.12,-1731.14,-2781.54,902.006,-1242.5,-887.453,-2882.77,1.01335,732.129,30.3191,-1598.06,810.579,787.659,598.728,215.458,83.157,399.192,75.8205,-1186.44,-0.821394,253.626,616.183,802.632,1336.83,-1558.42,-1221.41,-740.151,-317.466,-453.256,519.326
surprise,-3825.71,-1995.11,-2929.06,-398.775,152.887,925.673,-815.041,1561.08,1546.19,584.881,-93.4364,-562.855,-181.285,1062.3,648.02,-250.69,262.526,486.84,-697.629,-623.053,-2304.62,-637.804,354.253,336.271,-1301.76,-563.953,-780.695,1182.42,-774.038,101.837
surprise,-6432.1,-3958.71,-1426.77,924.561,-2879.89,-998.189,-1240.1,-1305.38,3109.61,-526.406,490.349,-490.306,-141.802,1997.74,-858.966,-1030.27,778.074,-3608.17,1612.46,-1724.76,983.999,15.286,-9.70357,-1371.47,1375.43,1117.27,646.415,-245.862,691.937,-421.091
surprise,-3340.57,-3752.02,-514.252,-4572.39,-731.229,-486.706,2309.33,-1425.77,438.212,-931.495,-363.183,-2665.53,283.628,-165.315,-1385.78,1443.08,-281.07,-619.109,-669.712,754.982,-1395.43,-1359.79,-526.663,-1567.24,1107.05,-412.102,-439.211,676.472,778.253,-601.741
surprise,-6531.47,-662.442,181.156,1782.61,52.8698,811.868,353.186,902.077,2331.14,1113.89,-46.1634,2071.09,1691.94,1792.65,175.213,-834.958,1862.55,-264.683,272.763,-893.586,722.61,-221.418,39.7952,-633.936,-282.24,2.45494,-1021.02,-166.718,208.091,-766.414
surprise,-6513.44,1480.73,-75.8583,-2756.93,-1581.72,2319.44,113.518,-985.778,280.793,-1270.57,518.519,1554.18,2679.28,-1573.36,491.703,603.288,-1096.39,-302.98,-220.247,406.009,-627.401,1302.38,270.279,889.813,-30.9491,-905.364,525.484,-331.959,-552.619,133.192
surprise,-4480.54,-754.876,-2214.99,-207.444,-2895.64,1293.88,556.107,387.264,409.229,97.9063,-143.822,1140.98,975.54,46.1921,883.642,68.0997,-97.1236,788.921,-805.784,235.517,-136.907,-744.924,-216.28,-164.836,-1391.23,-106.174,-505.269,-31.2369,252.103,-194.225
surprise,-4147.53,892.446,-619.656,-653.864,-1588.16,2245.6,1716.71,250.242,618.11,-625.728,1257.28,1041.29,1208.19,-908.166,1267.08,-1024.29,5.1063,-1708.75,455.731,1059.39,-1129.23,-433.502,296.861,-433.047,-373.433,-414.622,1672.27,-356.964,-522.773,870.428
surprise,-7891.7,-4861.61,-764.458,-1342.4,426.008,1161.65,-237.52,254.347,98.1738,904.512,-111.429,1331.21,-2426.41,1088.24,1182.28,-1846.36,478.67,199.815,-1326.69,-1712.28,-339.166,249.634,241.773,843.593,-201.852,143.782,-49.9317,-159.586,59.4432,-1384.63
surprise,-7113.83,-4542.59,-1501.69,-70.9443,-2913.37,-285.635,-255.992,-365.816,202.54,1304.6,443.787,629.19,168.895,327.185,-814.461,620.276,12.3413,662.106,-440.773,1215.75,957.586,528.414,44.7273,112.569,611.168,180.795,-292.232,-15.1589,246.13,211.108
surprise,-5389.94,-5462.04,-1005.08,1245.19,-880.97,-731.128,-934.335,1164.28,-1016.82,2394.94,703.432,955.31,-1025.72,-78.5921,-1208.76,-15.2341,619.202,877.762,-1206.62,1403.4,664.855,582.487,522.165,1026.85,1610.3,-579.012,-1085.1,-546.342,-491.958,351.983
surprise,-3598.47,-1502.57,-605.596,500.455,795.884,-2696.02,926.935,-2506.49,1873.64,1770.07,-814.45,-482.027,842.182,-577.305,-1259.15,-870.199,1236.03,2399.91,-86.7753,584.922,-960.431,-2026.57,-2499.46,-490.55,-341.925,1478.06,-758.237,-781.204,-1360.31,-240.273
surprise,-7840.97,-5259.38,-3532.06,318.746,-3763.4,269.302,1485.17,-74.8581,-2821.37,926.87,1335.68,-2555.7,-1586.36,619.429,-1500.16,-121.404,-1059,-775.145,-1221.46,355.71,752.707,121.474,49.6069,1603.45,490.802,-155.789,818.634,-270.276,-227.103,56.0861
surprise,-7301.67,-3057.3,-362.82,2225,-1372.48,-618.171,-1035.99,-2253.2,2619.54,1236.46,426.568,1253.73,359.705,-190.905,350.322,-1762.27,-152.275,-104.236,-893.45,-719.747,-172.247,-123.155,-484.434,-246.163,-997.241,-594.558,1076.95,-21.2389,1790.69,1258.05
surprise,-6624,294.686,-2092.56,-2608.59,-2488.72,3431.69,1642.62,2627.15,-1446.81,-1708.87,-365.03,-1327.91,-797.817,-3803.69,-1185.92,1141.89,-629.183,936.396,-71.7392,671.474,-487.061,-1476.3,-1449.37,-1350.04,-1039.35,-854.964,546.968,-448.373,153.131,-893.777
surprise,-9752.41,-1220.39,-3068.97,2015.12,-2398.84,757.631,1557.02,1353.44,-1341.68,963.726,259.089,-1538.07,-931.719,1494.42,-386.879,762.352,1075.46,916.78,708.284,1692.34,1394.98,305.542,-145.759,841.434,-652.269,294.793,-439.478,-751.503,-1448.52,440.72
surprise,-9452.41,-2370.82,-2743.98,1882.06,-5538.35,1843.36,1988.83,607.285,453.634,1451.14,512.47,-2447.71,-1083.06,499.457,-325.681,1715.11,274.108,407.638,424.474,866.824,-765.342,-680.155,-88.1952,1537.63,-412.457,502.819,324.143,1794.46,-706.433,-264.171
surprise,-9971.31,-643.409,-3899.45,826.881,-3558.19,2386.37,1500.99,1028.39,-207.603,-966.02,1352.68,-1562.94,107.663,962.498,-385.108,-26.3651,-464.739,330.748,169.428,450.588,-334.276,-855.497,286.975,1068.17,-1166.28,103.332,-685.312,63.9988,-463.244,416.808
surprise,-4798.48,1104.98,-2938.3,-2049.45,3696.3,3194.29,-4468.98,-259.623,2452.29,-1136.26,-1005.07,-623.316,-248.025,-1072.21,543.822,674.343,1511.24,1203.6,-717.06,228.477,-175.789,616.223,256.705,442.787,-681.751,175.724,-267.68,-116.419,998.803,343.034
surprise,-6356.11,-1612.89,-1782.13,-1640.23,821.007,726.443,-181.088,-1693.16,2270.06,1025.04,-1072.78,-218.191,-354.88,-2680.42,1072.89,-3054.47,704.702,1433.3,-1954.55,-583.021,-1891.08,-1069.04,-531.019,-10.6085,-1146.98,-79.6703,1297.95,144.176,-1892.52,51.8467
surprise,-6000.8,240.606,-4306.31,-3010.75,-1661.21,1994.55,-935.684,-327.823,-1558.16,-4041.43,-675.983,1651.2,3413.67,414.219,199.24,-1127.59,-1281.21,1486.02,158.132,-1361.1,-436.476,1152.16,1201.05,662.257,-1237.04,-1803.82,-557.742,-563.201,-284.151,698.959
surprise,-4661.34,-5516.38,-1003.26,-1564.07,-1887.15,-1948.68,636.33,399.501,-1553.6,1527.57,295.81,-1671.42,-224.219,1861.35,-1255.51,717.516,-554.872,-1646.78,-181.695,-36.4317,59.6174,252.105,-1236.6,-1440.28,1208.13,1084.35,-950.039,145.86,1480.4,-1464.45
surprise,-7811.52,926.255,-1983.21,-2092.72,-643.243,2476.34,-923.465,-1851.25,1279.55,-874.903,824.163,1202.79,273.335,-1322.37,2178.41,704.094,-2048.54,-444.615,3.13322,579.404,-931.406,273.125,643.101,861.577,371.427,-940.903,-49.0379,1031.83,-34.4192,975.839
surprise,-2184.19,1308.93,-1170.15,-1948.62,-1126.97,3183.3,-1602.09,-519.998,-3088.05,321.386,207.396,-1480.87,3352.8,-12.5086,1823.27,565.677,-372.419,973.69,85.0018,629.464,2358.62,-539.77,-1820.7,-1221.54,808.61,687.941,-82.7827,-100.073,-1253.78,-1305.76
surprise,-6228.16,989.735,-1039.19,-459.688,1138.57,2494.72,-912.124,1597.91,1551.37,1274.02,1439.95,478.908,338.756,68.8654,750.742,28.7707,601.595,567.717,36.4484,-38.9201,192.24,-1210.07,-86.5083,897.095,-576.924,212.621,-803.19,723.4,1271.35,-409.128
surprise,-6849.89,-1463.27,-2599.06,520.759,110.513,-428.622,-2415.49,368.751,672.695,-1456.8,-420.658,-638.163,-813.555,2069.68,-136.245,-778.85,841.018,-33.6672,-507.589,-373.589,-1522.73,-265.85,54.8586,179.709,17.0747,-332.566,191.634,652.651,-281.966,760.315
surprise,-5708.42,-1152.47,-1617.3,-2858.74,-2051.82,1862.08,878.178,-987.121,671.715,111.259,2023.39,3236.09,2148.22,-1450.02,237.235,-487.488,-2147.81,-58.7416,-757.384,249.868,-553.732,-324.754,374.899,550.922,-1112.98,-324.129,561.705,-267.681,-60.2629,-422.907
surprise,-6214.02,1266.89,-2078.93,-247.171,-1573.69,1488.99,-1363.19,-1099.87,-1214.67,217.779,-202.629,641.192,2615.46,-1240.54,1744.09,-1897.57,-1188.17,636.956,261.793,176.584,-701.361,-744.469,-11.9185,974.617,-181.439,-682.791,338.199,350.973,-1038.07,980.409
surprise,-8029.14,-2933.12,-1249.69,1406.16,-392.174,1012.82,-2519.26,652.785,491.541,1867.25,-173.02,1017.05,-1097.53,2200.39,-383.356,-426.736,1024.55,-757.779,1483.88,-1679.57,1042.41,-357.811,1021.18,-765.576,28.8349,322.698,-9.51263,578.147,504.686,-619.503
surprise,-9488.41,835.177,1018.26,-1009.99,-314.567,2638.98,-187.995,-4313.17,-3370.74,-739.342,2809.71,288.059,896.493,-509.587,243.819,567.096,-1785.5,59.4065,963.999,439.468,763.514,600.764,-241.409,-598.382,468.606,-76.9105,968.048,-241.737,364.162,1198.2
surprise,-4831.31,315.013,189.267,-1875.43,96.7504,2728.71,-3002.58,2214.01,-1965.09,-1568.07,1168.08,-216.298,1854.89,2677.16,-360.075,-67.9376,-414.643,1039.29,1203.21,-1653.41,1757.25,741.945,-129.676,-2201,-355.532,1132.41,-754.576,822.208,45.1436,-702.951
surprise,-9162.13,254.179,196.569,-497.706,840.47,2810.05,-2457.69,1141.22,1910,-218.532,779.599,958.169,-228.957,286.785,418.909,485.82,-503.086,732.828,944.835,975.8,-336.906,-55.409,1832.71,1400.79,-766.041,-489.138,-984.157,1689.25,-381.105,1262.6
surprise,-8777.58,-1370.92,78.384,1010.7,-1503.16,1035.96,-1189.59,-1765.34,2474.13,568.55,718.692,1265.61,-146.326,753.041,251.823,271.437,382.973,-1288.28,560.664,63.0955,405.596,5.50099,-1326.7,-421.514,1211.12,-184.403,163.948,-718.023,587.649,-904.382
surprise,-8416.86,-393.424,-270.21,469.137,-2946.54,459.787,-2187.62,-332.979,2861.91,-1462.54,1314.74,700.578,-981.408,1564.38,601.231,930.237,374.479,-260.667,851.179,126.41,-114.034,688.414,621.026,-495.405,581.853,166.241,321.994,154.839,432.777,257.008
surprise,-9303.85,-1819.9,-588.935,-2090.41,1369.94,500.738,-667.854,-400.617,1747.99,666.197,-264.157,1920.78,193.689,670.679,1732.05,-1459.4,864.527,-330.105,-1581.41,-1317.96,-731.825,-49.6222,85.2128,73.7302,253.568,-432.002,382.842,600.999,956.272,1425.44
surprise,-10172.7,-1884.91,-1119.47,1007.12,-2615.89,1500.49,-1466.89,-344.552,840.06,208.609,98.3835,488.081,-611.462,1541.8,-49.6199,174.2,-422.154,-1620.06,2055.9,-1172.96,630.329,206.331,-606.722,-613.253,635.853,444.861,286.698,-279.797,1163.61,161.703
surprise,-5742.82,166.899,-1505.19,844.125,-2152.46,1063.33,-1319.69,-3.01636,1761.72,-16.7505,-1415.79,-317.261,117.115,461.098,1976.81,1254.24,-157.527,203.761,-85.0491,29.8879,-1180.18,-1374.65,819.375,880.773,-910.241,-1065.74,-1130.05,82.661,-439.651,384.596
surprise,-8665.5,1256.67,-727.365,-268.994,-325.322,593.28,-1736.79,-2103.39,690.684,83.8262,350.47,605.787,2243.47,-1133.63,2063.74,-176.689,-1077.6,1456.76,1159.36,921.148,-1557.21,-93.9537,-95.7463,307.584,424.568,-1242.75,161.59,881.791,491.69,1026.82
surprise,-7838.62,971.146,-247.565,1912.4,-891.638,1119.1,-1629.51,-1984.53,454.243,-112.835,897.738,574.512,2400.79,458.717,1077.81,-830.168,53.6553,57.4604,-414.445,-42.6731,32.9785,936.83,-416.013,-23.8082,-67.5019,-734.887,1120.8,-600.05,796.286,379.768
surprise,-6419.18,-2114.96,1631.94,-2369.37,-1486.5,2244.82,-702.887,1590.18,171.664,-811.433,935.7,2220.73,-379.472,-1292.84,186.965,869.889,-803.257,1648.75,-278.948,2151.44,-423.895,-32.9959,-151.683,785.977,-966.953,238.273,572.714,384.426,-119.003,351.539
surprise,-7446.36,-1358.98,-1135.18,147.11,-2499.55,1128.36,-726.577,-599.705,-396.573,269.112,-26.9654,1396.04,2572.15,101.707,-141.136,-805.529,-186.992,-521.043,-623.147,369.082,375.579,1028.11,-634.741,-1326.1,1212.8,-68.3283,572.613,-1199.6,740.231,-697.561
surprise,-7259.83,-1909.02,-1129.09,-761.481,-185.109,-57.8928,-3132.41,-2130.62,-827.135,-655.429,499.684,305.793,-2941.04,482.379,-1664.08,1299.79,674.883,1400.44,184.873,81.3589,-80.4485,1157.4,2041.05,2106.77,-496.933,-253.398,359.83,-404.325,-1009.36,1167.85
surprise,-7037.14,-3121.33,2039.09,-1510.86,101.558,3616.37,743.955,2826.64,-2295.46,-654.092,-216.32,-2970.69,-281.568,1995.74,-549.597,-333.568,-1070.79,-2882.71,1124.75,-363.781,-457.065,-1281.82,416.056,-1715.75,2373.75,957.928,791.444,696.231,1907.6,-1041.99
surprise,-5190.03,-1573.65,1197.95,-2261.73,-1053.43,-181.293,-1661.86,1106.08,-2284.52,8.39025,-2081.78,528.434,2795.81,-1064.51,-590.218,-262.236,-993.728,2186.49,584.963,985.588,-906.636,-1112.78,-399.096,-1401.98,-362.129,-247.353,-406.15,-746.832,-909.913,-727.199
surprise,-6021.76,-1637.34,-945.553,-641.063,-1355.23,354.412,-1590,1415.62,-571.442,-1106.68,77.9299,1626.7,-535.576,1807.73,-45.5723,1125.45,-130.471,847.672,-403.304,778.482,72.2194,901.569,85.144,1235.34,130.544,-742.214,-841.153,766.013,-391.262,640.716
surprise,-1985.28,3110.81,-1479.08,-283.223,-477.461,1483.07,-135.649,22.0311,-1047.74,1175.4,-1638.05,-279.985,2860.77,-1476.58,-610.015,13.1549,374.088,483.475,1146.38,-1052.32,1101.04,-176.057,-1027.35,-502.461,-1444.69,-1426.58,2.9537,724.769,-1084.86,-439.671
surprise,-6896.65,-3607.46,-2030.07,318.79,-2596.94,131.293,-1290.04,997.223,-1058.99,-105.038,896.503,227.41,-1420.5,440.445,-2395.52,896.609,-297.499,28.6438,854.026,874.769,799.152,-371.624,-145.195,265.009,-708.769,-66.9059,-167.43,-1098.74,-667.288,192.548
surprise,-6654.21,-3233.95,-1174.46,905.483,2025.71,-1055.94,-3353.7,363.117,590.975,1666.72,233.628,-1093.49,-2142.25,1610.46,-1051.55,-1080.28,-292.837,2497.64,198.83,1229.06,494.49,953.981,1177.13,2232.64,-162.773,886.995,-427.899,-18.4758,-434.48,1158.7
surprise,-7441.58,-4381.6,923.582,-186.974,-595.57,-362.038,694.507,293.2,-1766.23,1050.85,484.82,-3567.85,-2102.88,1478.08,-430.036,565.258,-1411.84,-628.791,540.681,-899.039,-77.4303,-377.272,-1197.05,-1280.42,340.231,1088.35,626.398,327.492,762.332,491.64
surprise,-7397.77,1282.78,-1378.16,-99.3356,-409.209,-412.943,-2157.17,-2108.96,-1020.73,396.537,935.563,681.49,2173.96,-1656.93,667.396,-404.639,-239.173,1759.69,-740.823,2029.32,180.007,92.374,-1151.47,104.736,-311.016,-908.653,1059.89,-1223.13,768.399,784.228
surprise,-6950.92,832.537,2796.75,-7101.8,1594.84,5310,-317.761,-1333.78,626.608,-1650.26,86.4377,-699.096,1371.89,-559.867,392.567,-75.518,1716.28,-39.1541,302.804,-256.541,8.30623,340.632,-470.254,-739.004,-218.25,-10.5482,-471.195,302.705,-267.381,-420.138
surprise,-7344.05,-4556.98,473.166,1997.49,-8.42203,-2308.59,-1055.8,-640.652,1942.81,2064.11,64.0799,-1900.07,-1844.32,1934.24,-1832.59,150.84,-148.027,-2893.94,2312.74,-1251.21,755.535,-1144.52,-1096.21,-810.813,609.314,1560.2,1348.9,726.723,721.66,273.77
surprise,-8428.72,-2379.43,-1499.82,615.298,-544.298,448.175,-2553.59,-188.686,-731.257,2562.54,1560.56,1101.85,-2623.84,1071.27,-1322.24,1530.52,-400.246,425.523,281.345,537.296,544.149,596.24,438.491,1003.08,2013.43,795.005,1130.49,-86.1152,25.2932,698.342
